Lot Frontage,Lot Area,Lot Shape,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmtfin Sf 1,Bsmtfin Sf 2,Heating Qc,Central Air,Gr Liv Area,Bedroom Abvgr,Kitchen Abvgr,Kitchen Qual,Totrms Abvgrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Val,Saleprice,Neighborhood Blueste,Neighborhood Brdale,Neighborhood Brkside,Neighborhood Clearcr,Neighborhood Collgcr,Neighborhood Crawfor,Neighborhood Edwards,Neighborhood Gilbert,Neighborhood Greens,Neighborhood Grnhill,Neighborhood Idotrr,Neighborhood Landmrk,Neighborhood Meadowv,Neighborhood Mitchel,Neighborhood Names,Neighborhood Npkvill,Neighborhood Nwames,Neighborhood Noridge,Neighborhood Nridght,Neighborhood Oldtown,Neighborhood Swisu,Neighborhood Sawyer,Neighborhood Sawyerw,Neighborhood Somerst,Neighborhood Stonebr,Neighborhood Timber,Neighborhood Veenker,Lot Config Culdsac,Lot Config Fr2,Lot Config Fr3,Lot Config Inside,Total Sf,Bathrooms,Porch Area,Condition 1 Pos,Condition 2 Pos,Condition 1 Neg,Condition 2 Neg,Has Fireplace,Garage And Cars,Quality Interaction,Fireplace And Qual,Sf Liv Area Interaction
52.0,6240,1,5,5,1930,1950,0.0,3,3,3.0,3.0,1.0,448.0,0.0,3,1,1536,4,1,3,7,7,1,4.0,1930.0,2.0,480.0,3.0,3.0,0,138400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2464.0,2.0,10,0,0,0,0,1,960.0,135.0,4.0,10752
78.0,11645,1,7,5,2005,2005,0.0,4,3,4.0,3.0,3.0,1300.0,0.0,5,1,1734,3,1,4,7,7,0,0.0,2005.0,2.0,660.0,3.0,3.0,0,260000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3468.0,3.0,184,0,0,0,0,0,1320.0,448.0,0.0,12138
110.0,14977,2,8,5,2006,2007,304.0,4,3,5.0,3.0,4.0,1350.0,0.0,5,1,1976,2,1,4,7,7,1,5.0,2006.0,3.0,908.0,3.0,3.0,0,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3952.0,3.0,313,0,0,0,0,1,2724.0,640.0,5.0,13832
70.0,9100,1,7,5,2001,2001,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1212,3,1,4,6,7,0,0.0,2001.0,2.0,573.0,3.0,3.0,0,178000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2424.0,2.0,356,0,0,0,0,0,1146.0,448.0,0.0,7272
70.0,8400,1,5,5,1968,1968,168.0,3,3,3.0,3.0,3.0,1016.0,0.0,4,1,1052,3,1,3,5,7,0,0.0,1968.0,1.0,288.0,3.0,3.0,0,138500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2104.0,3.0,356,0,0,1,0,0,288.0,135.0,0.0,5260
70.0,7420,1,5,5,1962,1962,0.0,3,3,3.0,3.0,1.0,417.0,0.0,3,1,1057,3,1,3,6,7,0,0.0,1977.0,2.0,576.0,3.0,3.0,0,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2114.0,1.0,0,0,0,0,0,0,1152.0,135.0,0.0,6342
75.0,9525,1,6,5,1953,1953,0.0,3,3,3.0,3.0,1.0,468.0,0.0,3,1,1609,5,1,3,7,7,0,0.0,1953.0,1.0,305.0,2.0,3.0,0,149900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2609.0,2.0,0,0,0,0,0,0,305.0,162.0,0.0,11263
56.357142857142854,7425,2,7,7,1945,1950,0.0,3,3,3.0,2.0,1.0,0.0,0.0,4,1,1668,3,1,4,8,7,0,0.0,1945.0,1.0,252.0,3.0,3.0,0,108000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340.0,2.0,210,0,0,1,1,0,252.0,252.0,0.0,13344
88.0,7990,2,5,6,1975,1975,0.0,3,3,4.0,3.0,1.0,0.0,0.0,3,1,924,3,1,3,5,7,0,0.0,1981.0,1.0,280.0,3.0,3.0,0,110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1848.0,1.0,0,0,0,0,0,0,280.0,180.0,0.0,4620
24.0,1300,1,6,6,1980,1980,0.0,3,3,4.0,3.0,1.0,285.0,0.0,3,1,1229,2,1,3,5,7,1,3.0,1980.0,2.0,462.0,3.0,3.0,0,124000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1790.0,2.0,150,0,0,0,0,1,924.0,216.0,3.0,6145
55.0,5500,1,4,6,1956,1956,0.0,3,3,3.0,3.0,1.0,0.0,0.0,5,1,882,1,1,3,4,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,103200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1764.0,1.0,0,0,0,0,0,0,0.0,108.0,0.0,3528
40.0,3606,1,7,5,2006,2007,0.0,4,3,5.0,4.0,1.0,937.0,0.0,5,1,1352,2,1,4,5,7,1,4.0,2006.0,2.0,466.0,3.0,3.0,0,194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2704.0,3.0,241,0,0,0,0,1,932.0,560.0,4.0,6760
72.77464788732394,8978,2,5,5,1968,1968,0.0,3,3,3.0,3.0,1.0,0.0,0.0,3,1,948,3,1,3,6,7,0,0.0,1968.0,1.0,300.0,3.0,3.0,0,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1896.0,1.0,147,0,0,0,0,0,300.0,135.0,0.0,5688
72.77464788732394,9079,2,5,5,1961,1961,0.0,3,3,3.0,3.0,1.0,864.0,0.0,3,1,864,2,1,3,5,7,0,0.0,1961.0,1.0,440.0,3.0,3.0,0,122000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1728.0,1.0,158,0,0,0,0,0,440.0,135.0,0.0,4320
92.5,1700,1,7,5,1980,1981,0.0,4,3,4.0,3.0,2.0,397.0,0.0,3,1,1700,2,1,4,7,7,0,0.0,1980.0,1.0,450.0,4.0,3.0,0,148400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990.0,4.0,424,0,0,0,0,0,450.0,448.0,0.0,11900
68.0,9571,1,5,3,1958,1958,0.0,3,2,3.0,2.0,1.0,0.0,0.0,3,1,1276,3,1,3,5,4,0,0.0,1958.0,1.0,350.0,3.0,3.0,0,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2552.0,1.0,0,0,0,0,0,0,350.0,135.0,0.0,6380
80.0,9938,1,7,5,1994,1994,251.0,4,3,4.0,3.0,1.0,1271.0,0.0,5,1,1626,3,1,4,7,7,1,3.0,1994.0,2.0,534.0,3.0,3.0,0,226500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3228.0,4.0,464,0,0,0,0,1,1068.0,448.0,3.0,11382
50.0,9000,1,2,3,1949,1950,0.0,3,3,3.0,3.0,3.0,50.0,0.0,3,0,480,1,1,3,4,7,0,0.0,1958.0,1.0,308.0,3.0,3.0,0,35311,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960.0,1.0,0,0,0,0,0,0,308.0,54.0,0.0,1920
38.0,7840,2,6,5,1975,1975,355.0,3,3,4.0,3.0,4.0,976.0,0.0,3,1,1012,4,0,3,4,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,127500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1988.0,4.0,0,0,0,0,0,0,0.0,216.0,0.0,4048
74.0,12395,1,5,6,1984,1984,0.0,3,3,3.0,3.0,1.0,647.0,0.0,3,1,889,3,1,3,6,7,0,0.0,1984.0,2.0,484.0,3.0,3.0,0,137500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1753.0,1.0,0,0,0,0,0,0,968.0,135.0,0.0,5334
66.93023255813954,9638,2,6,6,1977,1977,0.0,3,3,3.0,3.0,3.0,368.0,120.0,3,1,1117,3,1,3,6,7,1,2.0,1977.0,2.0,542.0,3.0,3.0,0,147000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2146.0,2.0,292,0,0,0,0,1,1084.0,162.0,2.0,6702
108.0,13418,1,8,5,2004,2005,132.0,4,3,5.0,3.0,3.0,0.0,0.0,5,1,2452,4,1,4,9,7,1,4.0,2004.0,3.0,691.0,3.0,3.0,0,309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3569.0,4.0,145,0,0,0,0,1,2073.0,640.0,4.0,22068
69.27272727272727,17597,1,7,9,1971,2009,0.0,4,4,4.0,3.0,1.0,803.0,419.0,3,1,2365,3,1,5,7,6,2,4.0,1971.0,2.0,551.0,3.0,3.0,0,315000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4168.0,3.0,344,0,0,0,0,1,1102.0,560.0,8.0,16555
72.0,8872,1,5,8,1965,2008,300.0,3,3,3.0,3.0,1.0,595.0,0.0,5,1,912,2,1,4,5,7,0,0.0,1992.0,2.0,576.0,3.0,3.0,0,147000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.0,2.0,240,0,0,0,0,0,1152.0,180.0,0.0,4560
53.0,3982,1,8,5,2006,2006,0.0,4,3,4.0,4.0,3.0,1154.0,0.0,5,1,1567,1,1,5,7,7,1,4.0,2006.0,3.0,648.0,3.0,3.0,0,264561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3087.0,3.0,312,0,0,0,0,1,1944.0,640.0,4.0,10969
60.0,7134,1,5,5,1955,1955,0.0,3,3,3.0,3.0,1.0,384.0,0.0,3,1,1360,3,1,3,6,6,1,3.0,1962.0,2.0,572.0,3.0,3.0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1744.0,1.0,50,0,0,0,0,1,1144.0,135.0,3.0,8160
63.98290598290598,2117,1,6,5,2000,2000,456.0,4,3,4.0,3.0,1.0,436.0,0.0,5,1,1525,3,1,4,5,7,1,3.0,2000.0,2.0,440.0,3.0,3.0,0,177000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2281.0,3.0,0,0,0,0,0,1,880.0,384.0,3.0,7625
58.0,8155,1,5,7,1930,1950,0.0,3,3,4.0,3.0,1.0,0.0,0.0,4,1,1200,4,1,3,7,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,119000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980.0,1.0,96,0,0,0,0,0,0.0,180.0,0.0,8400
50.0,5500,1,7,5,2004,2004,0.0,3,3,4.0,4.0,2.0,510.0,373.0,5,1,1073,2,1,3,4,7,0,0.0,2004.0,1.0,246.0,3.0,3.0,0,157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2146.0,3.0,120,0,0,0,0,0,246.0,252.0,0.0,4292
72.77464788732394,11553,2,5,5,1968,1968,188.0,3,3,3.0,3.0,1.0,673.0,0.0,3,1,1159,3,1,3,7,7,1,2.0,1968.0,1.0,336.0,3.0,3.0,0,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2210.0,2.0,466,0,0,0,0,1,336.0,135.0,2.0,8113
55.0,7150,1,4,4,1955,1955,0.0,3,3,3.0,3.0,1.0,150.0,0.0,4,1,1540,4,1,2,7,7,0,0.0,2002.0,1.0,352.0,3.0,3.0,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2730.0,2.0,0,0,0,0,0,0,352.0,72.0,0.0,10780
64.0,6285,1,5,5,1977,1977,0.0,3,3,4.0,3.0,1.0,138.0,351.0,3,1,894,2,1,3,5,7,0,0.0,1979.0,1.0,308.0,3.0,3.0,0,120750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1788.0,2.0,192,0,0,0,0,0,308.0,180.0,0.0,4470
63.98290598290598,7500,1,7,5,2000,2000,0.0,4,3,4.0,3.0,1.0,533.0,0.0,5,1,1674,3,1,4,7,7,0,0.0,2000.0,2.0,663.0,3.0,3.0,0,216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2488.0,4.0,96,0,0,0,0,0,1326.0,448.0,0.0,11718
21.0,2001,1,4,5,1970,1970,80.0,3,3,3.0,3.0,1.0,0.0,0.0,2,1,1092,3,1,3,6,7,0,0.0,1970.0,1.0,286.0,3.0,3.0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1638.0,2.0,0,0,0,0,0,0,286.0,108.0,0.0,6552
95.0,19508,1,6,5,1974,1974,144.0,3,3,3.0,3.0,3.0,800.0,0.0,3,1,1430,3,1,3,6,7,2,3.0,1974.0,2.0,484.0,3.0,3.0,0,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2860.0,3.0,390,0,0,0,0,1,968.0,162.0,6.0,8580
72.77464788732394,7176,2,6,6,1978,1978,200.0,3,3,3.0,4.0,4.0,794.0,0.0,2,1,1040,3,1,3,6,7,1,2.0,1979.0,2.0,616.0,3.0,3.0,0,160500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2000.0,2.0,311,0,0,0,0,1,1232.0,162.0,2.0,6240
91.0,10652,2,7,5,2006,2007,306.0,4,3,4.0,3.0,3.0,0.0,0.0,5,1,1494,3,1,4,7,7,1,4.0,2006.0,3.0,840.0,3.0,3.0,0,279500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2988.0,2.0,193,0,0,0,0,1,2520.0,448.0,4.0,10458
72.77464788732394,11235,1,5,6,1963,1963,0.0,3,3,4.0,3.0,3.0,784.0,0.0,3,1,1075,3,1,4,6,7,0,0.0,1996.0,2.0,440.0,3.0,3.0,0,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2056.0,2.0,128,0,0,1,0,0,880.0,240.0,0.0,6450
68.0,10265,2,5,7,1967,2005,0.0,3,2,3.0,3.0,1.0,758.0,0.0,5,1,992,3,1,4,6,7,0,0.0,1967.0,1.0,294.0,3.0,3.0,600,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1984.0,2.0,204,0,0,0,0,0,294.0,180.0,0.0,5952
88.30555555555556,14541,2,8,7,1993,1993,0.0,4,4,4.0,4.0,1.0,1012.0,0.0,5,1,2520,5,1,4,10,7,1,3.0,1993.0,3.0,796.0,3.0,3.0,0,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3858.0,4.0,264,0,0,0,0,1,2388.0,512.0,3.0,25200
83.0,10184,1,6,5,1963,1963,379.0,3,3,3.0,3.0,3.0,580.0,0.0,3,1,1146,3,1,3,6,7,1,4.0,1963.0,1.0,294.0,3.0,3.0,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2229.0,2.0,420,0,0,0,0,1,294.0,162.0,4.0,6876
52.0,46589,3,8,7,1994,2005,528.0,4,3,4.0,4.0,1.0,1361.0,180.0,5,1,2448,4,1,4,8,7,1,3.0,1994.0,3.0,711.0,3.0,3.0,0,402000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4077.0,4.0,593,0,0,0,0,1,2133.0,512.0,3.0,19584
85.0,10625,1,7,5,2005,2005,0.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1958,3,1,4,9,7,1,4.0,2005.0,3.0,936.0,3.0,3.0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2984.0,3.0,364,0,0,0,0,1,2808.0,448.0,4.0,17622
21.0,1470,1,4,6,1970,1970,0.0,3,3,4.0,3.0,3.0,522.0,0.0,3,1,630,1,1,3,3,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,73000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1260.0,2.0,0,0,0,0,0,0,0.0,144.0,0.0,1890
60.0,9000,1,5,5,1974,1974,0.0,3,3,4.0,3.0,1.0,0.0,0.0,3,1,1792,4,2,3,8,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2688.0,4.0,77,0,0,0,0,0,0.0,180.0,0.0,14336
48.0,5911,1,9,5,2005,2005,278.0,5,3,5.0,3.0,1.0,472.0,0.0,5,1,1565,2,1,5,6,7,1,4.0,2005.0,2.0,556.0,3.0,3.0,0,282500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3125.0,3.0,252,0,0,0,0,1,1112.0,1125.0,4.0,9390
73.0,8987,1,8,5,2005,2006,226.0,4,3,4.0,3.0,0.0,0.0,0.0,5,1,1595,2,1,4,6,7,1,4.0,2005.0,3.0,880.0,3.0,3.0,0,221500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3190.0,2.0,144,0,0,0,0,1,2640.0,512.0,4.0,9570
69.27272727272727,17871,3,4,5,1995,1996,0.0,3,3,4.0,3.0,1.0,0.0,0.0,4,1,1680,4,1,4,7,7,0,0.0,1996.0,2.0,628.0,3.0,3.0,0,170000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3360.0,2.0,152,0,0,0,0,0,1256.0,192.0,0.0,11760
77.0,11500,2,6,4,1967,1967,0.0,2,3,3.0,2.0,1.0,872.0,60.0,4,1,1040,3,1,3,6,6,1,1.0,1967.0,2.0,480.0,3.0,3.0,0,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2080.0,2.0,156,0,0,0,0,1,960.0,108.0,1.0,6240
65.0,12257,2,8,5,1995,1995,513.0,4,3,4.0,3.0,3.0,56.0,64.0,5,1,2531,4,1,4,9,7,1,3.0,1995.0,3.0,752.0,3.0,3.0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3849.0,3.0,320,0,0,0,0,1,2256.0,512.0,3.0,22779
82.0,9044,2,8,5,1996,1997,526.0,4,4,4.0,3.0,1.0,1225.0,0.0,5,1,2538,4,1,4,8,7,1,3.0,1996.0,3.0,933.0,3.0,3.0,0,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3863.0,3.0,290,0,0,0,0,1,2799.0,512.0,3.0,20304
21.0,1680,1,6,5,1973,1973,504.0,3,3,3.0,3.0,1.0,254.0,0.0,3,1,987,2,1,3,5,7,0,0.0,1973.0,1.0,264.0,3.0,3.0,0,111000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1470.0,3.0,0,0,0,0,0,0,264.0,162.0,0.0,4935
45.0,9468,3,6,5,1999,1999,148.0,3,3,4.0,3.0,2.0,639.0,0.0,5,1,1755,3,1,3,7,7,1,3.0,1999.0,2.0,530.0,3.0,3.0,0,214000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2595.0,4.0,249,0,0,0,0,1,1060.0,216.0,3.0,12285
102.0,9373,2,5,6,1953,1953,84.0,3,3,3.0,3.0,1.0,500.0,196.0,3,1,1152,3,1,3,6,7,0,0.0,1971.0,2.0,636.0,3.0,3.0,0,137500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.0,2.0,0,0,0,0,0,0,1272.0,135.0,0.0,6912
70.0,7000,1,7,5,2003,2003,0.0,4,3,4.0,3.0,2.0,622.0,0.0,5,1,1884,3,1,5,7,7,1,5.0,2003.0,2.0,581.0,3.0,3.0,0,240900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2810.0,4.0,35,0,0,0,0,1,1162.0,560.0,5.0,13188
107.0,10186,2,7,5,1992,1992,0.0,4,3,4.0,3.0,1.0,674.0,0.0,5,1,1923,3,1,4,8,7,1,3.0,1992.0,2.0,564.0,3.0,3.0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2673.0,4.0,279,0,0,0,0,1,1128.0,448.0,3.0,15384
90.0,11664,1,7,5,2002,2002,0.0,4,3,4.0,3.0,3.0,1234.0,0.0,5,1,1611,3,1,4,6,7,0,0.0,2002.0,3.0,1231.0,3.0,3.0,0,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.0,3.0,355,0,0,0,0,0,3693.0,448.0,0.0,9666
90.0,10768,2,5,8,1976,2004,0.0,4,4,4.0,3.0,4.0,1157.0,0.0,3,1,1437,3,1,4,6,7,1,2.0,1976.0,2.0,528.0,3.0,3.0,0,218000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2874.0,3.0,201,0,0,0,0,1,1056.0,320.0,2.0,8622
78.0,10530,1,7,6,1993,1993,194.0,4,3,4.0,3.0,1.0,819.0,0.0,5,1,2075,3,1,4,8,7,1,4.0,1993.0,2.0,473.0,3.0,3.0,0,255000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3223.0,4.0,321,0,0,0,0,1,946.0,448.0,4.0,16600
50.0,14859,2,7,5,2006,2006,27.0,4,3,4.0,3.0,1.0,0.0,0.0,5,1,1670,3,1,4,7,7,1,4.0,2006.0,3.0,690.0,3.0,3.0,0,240000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3340.0,2.0,204,0,0,0,0,1,2070.0,448.0,4.0,11690
93.0,10481,2,8,5,2006,2007,0.0,4,3,4.0,3.0,3.0,0.0,0.0,5,1,2140,3,1,4,8,7,0,0.0,2006.0,3.0,894.0,3.0,3.0,0,360000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4280.0,3.0,168,0,0,0,0,0,2682.0,512.0,0.0,17120
85.0,9350,1,5,8,1965,1999,0.0,3,4,3.0,3.0,4.0,633.0,0.0,4,1,1265,3,1,4,6,7,1,4.0,1965.0,2.0,502.0,3.0,3.0,0,179900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2484.0,3.0,188,0,0,0,0,1,1004.0,180.0,4.0,7590
138.0,18030,2,5,6,1946,1994,0.0,3,3,3.0,3.0,1.0,152.0,469.0,3,1,3086,3,1,5,12,3,1,4.0,1980.0,0.0,0.0,0.0,0.0,0,200500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4205.0,3.0,122,0,0,0,0,1,0.0,225.0,4.0,37032
50.0,5925,1,3,6,1910,1950,0.0,3,3,3.0,3.0,1.0,0.0,0.0,2,0,968,2,1,3,6,7,0,0.0,1980.0,0.0,0.0,0.0,0.0,0,37900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1568.0,1.0,0,0,0,0,0,0,0.0,81.0,0.0,5808
78.5945945945946,6718,2,8,5,2001,2001,86.0,4,3,5.0,3.0,2.0,250.0,0.0,5,1,1312,2,1,4,5,7,0,0.0,2001.0,2.0,471.0,3.0,3.0,0,180500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2579.0,2.0,284,0,0,0,0,0,942.0,640.0,0.0,6560
70.49333333333334,11855,1,7,5,2000,2000,23.0,3,3,5.0,3.0,1.0,820.0,0.0,5,1,2787,6,2,3,8,7,2,3.0,2000.0,4.0,820.0,3.0,3.0,0,269500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3955.0,8.0,312,0,0,0,0,1,3280.0,315.0,6.0,22296
72.02564102564102,12394,2,7,5,2003,2003,0.0,4,3,4.0,3.0,4.0,0.0,0.0,5,1,1733,3,1,4,7,7,1,4.0,2003.0,2.0,433.0,3.0,3.0,0,225000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.0,3.0,148,0,0,0,0,1,866.0,448.0,4.0,12131
50.0,7000,1,6,7,1940,1950,0.0,3,3,3.0,3.0,1.0,375.0,0.0,4,1,1215,3,1,4,6,7,0,0.0,1965.0,2.0,720.0,3.0,3.0,0,141000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.0,1.0,30,0,0,0,0,0,1440.0,216.0,0.0,7290
